,Holder_ID,Age,Holder_Sex,District,City_Code,Race1,Race1_Hybrid,Race2,Race2_Hybrid,Race,Dog_Birth_Year,Dog_sex,Dog_Color
6155,142501,51-60,m,4,44,Basenji,,,,K,2018,m,tricolor
6156,142519,31-40,m,10,101,Schäfer,Mischling,,,I,2016,w,braun/schwarz
6157,142559,41-50,w,3,33,Französische Bulldogge,,,,K,2018,w,blau/weiss
6158,142562,31-40,m,8,82,Dachshund,,,,K,2018,m,schwarz/braun/grau
6159,142563,81-90,w,5,51,Bergamasker,Mischling,,,I,2006,m,braun/schwarz
6160,142564,51-60,m,12,122,Pinscher,,,,K,2019,m,rot/braun
6161,142565,11-20,w,10,102,Labrador Retriever,,,,I,2018,w,weiss
6162,142566,21-30,w,2,21,Labrador Retriever,,,,I,2018,m,weiss
6163,142567,31-40,w,9,91,Labrador Retriever,,,,I,2018,m,braun
6164,142568,41-50,w,10,101,Parson Russell Terrier,,,,K,2018,w,weiss/braun
6165,142569,31-40,w,9,92,Chihuahua,,,,K,2016,m,beige
6166,142598,61-70,w,7,72,Sennenhund,Mischling,,,I,2005,w,tricolor
6167,142605,71-80,m,11,115,Malteser,,,,K,2017,m,weiss
6168,142609,21-30,m,11,115,Mischling klein,,,,K,2017,m,tricolor
6169,142634,41-50,m,5,52,Golden Retriever,,Pudel,,I,2018,m,fawn
6170,142635,31-40,w,5,52,Labrador Retriever,,,,I,2018,m,silber
6171,142637,41-50,w,11,115,Yorkshire Terrier,,,,K,2018,m,braun/schwarz
6172,142667,21-30,m,6,61,Mischling gross,,,,I,2017,w,grau/weiss
6173,142682,21-30,w,11,111,Magyar Viszla,,,,I,2018,w,schwarz
6174,142684,61-70,m,6,63,Groenendael,,,,I,2018,m,schwarz
6175,142696,31-40,w,11,119,Cane Corso,,,,I,2018,w,grau
6176,142699,21-30,m,2,24,Magyar Viszla,,,,I,2010,m,braun
6177,142706,51-60,m,8,82,Lagotto Romagnolo,,,,I,2016,w,braun/weiss
6178,142725,31-40,w,2,23,Französische Bulldogge,,,,K,2018,m,beige
6179,142736,31-40,m,9,92,Mischling klein,,,,K,2016,w,braun
6180,142742,21-30,w,4,44,Italienisches Windspiel,,,,K,2018,w,blau
6181,142749,21-30,m,9,92,Basenji,,,,K,2017,m,braun/weiss
6182,142765,31-40,w,9,91,Zwergschnauzer,,,,K,2018,m,weiss
6183,142766,31-40,m,2,21,Mischling klein,,,,K,2010,w,hellbraun
6184,142768,31-40,m,6,61,Deutscher Pinscher,,,,I,2018,w,schwarz/rot
6185,142772,51-60,m,4,41,Boston Terrier,,,,K,2018,m,grau
6186,142773,31-40,w,3,34,Biewer Yorkshire Terrier,,,,K,2018,w,schwarz/braun
6187,142774,21-30,w,12,123,Pomeranian,,,,K,2018,w,creme
6188,142792,41-50,w,3,33,Labrador Retriever,Mischling,,,I,2018,w,schwarz
6189,142811,31-40,w,3,34,Chihuahua,,,,K,2015,m,beige
6190,142830,31-40,w,10,101,Beagle,,,,K,2010,w,tricolor
6191,142847,41-50,w,5,52,Labrador,,Pudel,,I,2018,m,creme
6192,142861,41-50,m,11,119,Border Collie,,Bergamasker,,I,2018,m,schwarz/weiss/braun
6193,142864,31-40,m,2,21,Shih Tzu,Mischling,,,K,2006,w,blondfarben
6194,142869,31-40,w,10,101,Flat Coated Retriever,,,,I,2018,m,schwarz
6195,142870,21-30,m,7,73,Pomeranian,,,,K,2015,m,schwarz
6196,142884,21-30,m,11,115,Border Collie,,,,I,2014,w,blue/merle
6197,142927,21-30,w,7,73,Golden Retriever,,Zwergpudel,,I,2018,w,golden
6198,142936,41-50,m,3,31,Field Spaniel,,,,I,2018,m,schwarz
6199,142945,21-30,m,10,101,Labrador Retriever,,,,I,2019,w,Fox/Red
6200,142945,21-30,m,10,101,Labrador,,,,I,2019,m,Fox/Red
6201,142984,31-40,w,11,111,Miniature Bull Terrier,,,,K,2017,m,weiss
6202,143005,71-80,m,10,101,Pudel,,,,K,2018,w,schwarz lohfarbig
6203,143009,31-40,w,7,73,Mischling klein,,,,K,2017,m,schwarz
6204,143016,21-30,w,6,61,Border Collie,,,,I,2013,m,braun/weiss
6205,143022,61-70,w,10,101,Lakeland Terrier,,,,K,2018,m,rot
6206,143029,41-50,w,10,101,Petit Brabançon,,,,K,2017,w,black/tan
6207,143031,41-50,w,12,123,Foxterrier,,,,K,2013,m,weiss/schwarz/braun
6208,143050,31-40,w,2,21,Französische Bulldogge,,,,K,2017,m,brindle
6209,143054,41-50,m,2,21,Welsh Terrier,,,,K,2008,m,braun/grau
6210,143059,31-40,w,8,83,Französische Bulldogge,,,,K,2014,m,rot/beige
6211,143068,21-30,w,3,31,Australien Kelpie,,Deutscher Schäfer,,I,2009,w,braun
6212,143075,51-60,m,8,83,Golden Retriever,,,,I,2018,m,creme
6213,143106,71-80,w,3,33,Havaneser,,,,K,2013,m,schwarz
6214,143107,21-30,m,4,44,Französische Bulldogge,,,,K,2019,w,rehbraun
6215,143107,21-30,m,4,44,Rottweiler,,,,I,2018,m,schwarz/braun
6216,143110,41-50,w,10,102,Labrador,,Pudel,,I,2016,m,braun
6217,143124,51-60,m,1,11,Dogo Argentino,,,,I,2013,m,weiss
6218,143131,51-60,w,8,83,Mops,,,,K,2014,m,beige
6219,143131,51-60,w,8,83,Mops,,,,K,2016,m,beige
6220,143131,51-60,w,8,83,Deutscher Schäfer,,,,I,2006,w,schwarz/braun
6221,143134,41-50,w,10,102,Mischling gross,,,,I,2014,m,schwarz
6222,143135,61-70,w,4,44,Jack Russel Terrier,Mischling,,,K,2015,w,tricolor
6223,143138,61-70,w,12,123,Mischling gross,,,,I,2014,m,braun
6224,143146,31-40,m,7,74,Malinois,,Collie,,I,2013,w,braun
6225,143165,21-30,w,9,91,Mischling klein,,,,K,2018,w,schwarz
6226,143175,31-40,w,4,42,Mops,,,,K,2009,m,beige
6227,143177,31-40,m,9,92,Mischling klein,,,,K,2013,m,schwarz/weiss
6228,143179,31-40,m,12,123,Old Englische Bulldogge,,,,I,2018,m,gestromt
6229,143197,31-40,w,11,111,Deutscher Schäfer,,,,I,2018,w,grau
6230,143201,31-40,w,2,21,Mops,,,,K,2005,m,beige
6231,143203,41-50,m,7,72,Mischling gross,,,,I,2016,m,beige
6232,143216,61-70,w,10,102,Malteser,Mischling,,,K,2014,m,weiss/beige
6233,143217,31-40,m,11,111,Collie,,,,I,2009,m,schwarz
6234,143218,51-60,m,12,122,Pinscher,,,,K,2018,m,schwarz
6235,143223,71-80,m,3,33,Labrador Retriever,,,,I,2017,w,gelb
6236,143229,41-50,w,10,101,Labrador,,Pudel,,I,2018,w,apricot
6237,143235,61-70,w,4,41,Labrador Retriever,,,,I,2018,w,gelb
6238,143236,31-40,w,9,91,Pomeranian,,Zwergspitz,,K,2015,w,schwarz
6239,143237,21-30,m,9,92,Podenco,,Aidi (Atlas Berghund),,I,2018,w,schwarz
6240,143238,21-30,w,2,21,Mischling klein,,,,K,2014,m,schwarz/grau
6241,143239,51-60,w,6,63,Labrador Retriever,,,,I,2018,m,weiss
6242,143257,21-30,w,7,71,Boston Terrier,,,,K,2018,m,schwarz/weiss
6243,143258,41-50,w,10,102,Cairn Terrier,,,,K,2018,w,brindle
6244,143259,41-50,w,2,24,Mittelspitz,,,,K,2013,m,hellbraun
6245,143262,21-30,m,12,123,Französische Bulldogge,,,,K,2014,m,rot
6246,143272,51-60,w,6,63,Havaneser,,,,K,2018,w,rot
6247,143274,61-70,m,2,24,Mops,,,,K,2018,w,beige
6248,143275,61-70,m,1,11,Lagotto Romagnolo,,,,I,2018,m,weiss/orange
6249,143277,21-30,m,9,91,Havaneser,,,,K,2018,w,braun
6250,143285,31-40,w,6,61,Labrador Retriever,,,,I,2011,w,schwarz
6251,143303,21-30,m,3,33,Border Terrier,,,,K,2013,w,red grizzle
6252,143308,31-40,m,11,111,Labrador Retriever,,Pudel,,I,2018,w,choco
6253,143310,21-30,m,12,121,Schäfer,Mischling,,,I,2015,m,schwarz/braun/beige
6254,143343,71-80,w,9,92,Yorkshire Terrier,,,,K,2018,w,braun
6255,143348,21-30,w,9,92,Chow Chow,,,,I,2017,m,beige
6256,143355,61-70,w,11,119,Malteser,,Pudel,,K,2018,w,braun
6257,143356,41-50,m,11,111,Mischling klein,,,,K,2016,w,schwarz/weiss
6258,143392,51-60,w,10,101,Vizsla,,,,I,2006,m,rotbraun
6259,143392,51-60,w,10,101,Vizsla,,,,I,2013,w,rotbraun
6260,143392,51-60,w,10,101,Vizsla,,,,I,2015,m,rotbraun
6261,143396,31-40,w,6,61,Welsh Corgi Pembroke,,,,K,2018,m,rot
6262,143403,41-50,w,9,92,Mischling klein,,,,K,2009,w,hellbraun
6263,143404,51-60,m,3,31,Pomeranian,,,,K,2017,m,weiss
6264,143407,31-40,m,11,119,Galgo Espanol,Mischling,,,I,2017,w,schwarz
6265,143409,61-70,m,10,102,Englische Bulldogge,,,,I,2017,m,rot/weiss
6266,143415,31-40,m,7,73,Labrador Retriever,,,,I,2008,m,schwarz
6267,143415,31-40,m,7,73,Terrier,Mischling,,,K,2008,m,beige
6268,143416,31-40,w,3,33,Shar Pei,,,,I,2015,m,braun
6269,143417,21-30,m,11,115,Schäfer,Mischling,,,I,2014,m,braun/weiss
6270,143417,21-30,m,11,115,Deutsche Dogge,,,,I,2009,w,schwarz/weiss
6271,143429,61-70,w,3,33,Mischling gross,,,,I,2018,w,schwarz/weiss
6272,143430,31-40,w,7,72,Nova Scotia Duck Tolling Retriever,,,,I,2016,w,rot
6273,143432,31-40,w,11,115,Zwergpinscher,,,,K,2012,w,braun
6274,143435,11-20,w,7,74,Mischling gross,,,,I,2014,w,weiss/beige
6275,143443,51-60,m,7,71,Malteser,,,,K,2015,m,weiss
6276,143444,31-40,w,11,111,Zwergschnauzer,,Pudel,,K,18,w,blondfarben
6277,143449,41-50,w,3,33,Continental Bulldog,,,,I,2016,w,schwarz/weiss
6278,143450,51-60,w,3,33,Deutscher Schäfer,,,,I,2011,w,schwarz/gelb
6279,143457,51-60,m,1,11,Australian Shepherd,,Berner Sennenhund,,I,2018,w,tricolor
6280,143458,21-30,w,11,111,Pudel,,,,K,2009,w,weiss
6281,143461,21-30,m,7,73,Mischling gross,,,,I,2015,m,dunkelbraun
6282,143465,31-40,m,8,83,Golden Retriever,,,,I,2018,w,weiss/braun
6283,143487,41-50,m,7,73,Lagotto Romagnolo,,,,I,2018,w,braun
6284,143502,21-30,m,9,91,Labrador Retriever,,Collie,,I,2018,w,schwarz
6285,143504,41-50,w,6,61,Golden Retriever,,,,I,2018,w,golden
6286,143505,31-40,m,4,44,Chihuahua,,,,K,2018,w,braun/weiss
6287,143507,31-40,m,9,92,Malinois,,Deutscher Schäfer,,I,2018,w,fauve
6288,143531,41-50,w,9,91,Labrador Retriever,,,,I,2018,m,schwarz
6289,143543,31-40,w,9,92,Dalmatiner,,,,I,2008,m,weiss/schwarz
6290,143546,51-60,w,7,74,Malteser,,,,K,2011,m,weiss
6291,143548,31-40,w,9,92,Beagle,,,,K,2018,w,tricolor
6292,143566,51-60,w,11,115,Appenzeller Sennenhund,Mischling,,,I,2017,w,tricolor
6293,143573,61-70,w,2,23,Biewer Yorkshire Terrier,,,,K,2018,m,tricolor
6294,143631,31-40,w,7,74,Beagle,,,,K,2018,w,tricolor
6295,143632,51-60,w,9,92,Papillon,,,,K,2017,m,tricolor
6296,143635,31-40,w,3,33,Jack Russel Terrier,,,,K,2018,m,weiss/braun
6297,143637,51-60,w,9,92,Mischling klein,,,,K,2015,m,braun/beige
6298,143640,21-30,w,11,115,Französische Bulldogge,,,,K,2018,m,gestromt
6299,143643,61-70,w,11,119,Labrador Retriever,,,,I,2018,m,choco
6300,143644,31-40,w,3,34,Boxer,Mischling,,,I,2017,w,schwarz/weiss
6301,143645,21-30,m,12,123,Dogo Argentino,,,,I,2018,m,weiss
6302,143647,31-40,m,3,34,Pomeranian,,,,K,2018,m,weiss/beige
6303,143659,61-70,w,1,13,Yorkshire Terrier,,,,K,2018,w,black/tan
6304,143661,41-50,w,6,61,Biewer Yorkshire Terrier,,,,K,2018,w,tricolor
6305,143662,21-30,w,9,91,Golden Retriever,,,,I,2018,m,creme
6306,143700,31-40,w,11,119,Havaneser,,,,K,2018,w,sable
6307,143704,51-60,w,2,23,American Cocker Spaniel,,,,K,2014,m,blondfarben
6308,143704,51-60,w,2,23,American Cocker Spaniel,,,,K,2005,m,hellbraun
6309,143705,31-40,w,10,102,Französische Bulldogge,,,,K,2017,m,dunkel gestromt
6310,143707,41-50,m,3,31,Old Englische Bulldogge,,,,I,2009,m,weiss gestromt
6311,143708,21-30,m,7,74,Appenzeller Sennenhund,,,,I,2017,m,tricolor
6312,143720,21-30,w,10,102,Königspudel,,,,I,2018,m,braun
6313,143741,21-30,m,5,52,Mischling klein,Mischling,,,K,2014,w,hellbraun
6314,143745,21-30,m,5,51,Labrador Retriever,Mischling,,,I,2015,m,schwarz/weiss
6315,143753,31-40,w,2,21,Setter,Mischling,,,I,2017,w,schwarz/weiss
6316,143754,21-30,w,11,115,Jack Russel Terrier,Mischling,,,K,2017,w,tricolor
6317,143769,31-40,m,3,34,Mischling gross,,,,I,2017,m,schwarz
6318,143770,31-40,w,2,21,Zwergpinscher,,,,K,2011,m,schwarz
6319,143771,31-40,w,9,91,Malteser,,,,K,2018,m,weiss
6320,143772,21-30,w,3,31,Zwergspitz,,,,K,2018,w,creme
6321,143774,31-40,w,7,74,Mischling gross,,,,I,2016,m,weiss/beige
6322,143789,41-50,w,7,71,Cavalier King Charles Spaniel,,,,K,2017,m,beige
6323,143802,51-60,w,7,74,Mops,Mischling,,,K,2011,m,gestromt
6324,143802,51-60,w,7,74,Mops,,,,K,2009,m,beige
6325,143803,81-90,w,7,72,Zwergschnauzer,,,,K,2015,w,schwarz
6326,143808,31-40,w,10,102,Mischling klein,,,,K,2017,m,orange
6327,143812,21-30,m,7,74,Continental Bulldog,,,,I,2018,w,rot
6328,143833,51-60,m,9,92,Australian Shepherd,,,,I,2018,m,tricolor
6329,143874,31-40,m,11,119,Labrador Retriever,,,,I,2018,w,schwarz
6330,143875,31-40,w,2,21,Shiba Inu,,,,K,2018,m,rot
6331,143884,31-40,m,9,92,Englische Bulldogge,,,,I,2018,m,braun/weiss
6332,143889,31-40,m,9,91,Yorkshire Terrier,,,,K,2012,m,schwarz/grau
6333,143890,41-50,w,11,115,Französische Bulldogge,,,,K,2018,m,gestromt
6334,143894,31-40,w,1,11,West Highland White Terrier,,Shih Tzu,,K,2008,w,schwarz
6335,143917,31-40,w,11,115,Labrador Retriever,,,,I,2018,m,braun
6336,143924,31-40,m,7,71,Jack Russel Terrier,,,,K,2018,w,tricolor
6337,143930,41-50,w,8,83,Mischling klein,,,,K,2018,m,blue merle/weiss
6338,143932,31-40,w,8,82,Dachshund,,,,K,2018,m,braun
6339,143933,31-40,w,11,115,Pudel,,Malteser,,K,2017,m,beige
6340,143934,41-50,w,11,115,Zwergpinscher,,,,K,2005,m,schwarz/braun
6341,143935,51-60,w,11,115,Englische Bulldogge,,,,I,2015,w,braun/weiss
6342,143938,31-40,m,11,115,Mischling klein,,,,K,2008,w,gelb
6343,143955,51-60,w,9,92,Mischling klein,,,,K,2018,m,weiss/schwarz
6344,143960,31-40,m,11,119,Deutscher Pinscher,,,,I,2018,m,rot
6345,143962,61-70,m,10,101,English Springer Spaniel,,,,I,2018,m,braun/weiss
6346,143964,41-50,w,4,44,Zwergspitz,,,,K,2018,m,weiss
6347,143966,31-40,m,9,91,Mops,,,,K,2010,m,beige
6348,144001,21-30,w,3,31,Deutscher Boxer,,,,I,2018,m,braun gestromt
6349,144008,41-50,w,9,92,Chihuahua,,,,K,2018,w,schwarz/braun
6350,144010,51-60,w,8,83,Mischling klein,,,,K,2018,m,beige
6351,144019,41-50,w,1,11,Chihuahua,,,,K,2018,m,braun/weiss
6352,144027,21-30,w,3,31,Mischling gross,,,,I,2016,m,braun
6353,144028,71-80,w,3,34,Mischling gross,,,,I,2009,m,dunkelbraun
6354,144070,51-60,m,3,34,Lagotto Romagnolo,,,,I,2018,w,weiss/braun
6355,144077,31-40,w,7,71,Border Collie,,,,I,2015,w,schwarz/weiss
6356,144091,51-60,w,6,63,Zwergspitz,,,,K,2018,w,orange
6357,144092,31-40,w,11,111,Französische Bulldogge,,,,K,2018,m,blau
6358,144094,41-50,m,9,92,Zwergspitz,,Pomeranian,,K,2018,m,beige
6359,144095,21-30,w,9,92,Labrador Retriever,Mischling,,,I,2018,w,beige
6360,144098,41-50,w,9,92,Französische Bulldogge,,,,K,2018,m,schwarz
6361,144105,21-30,w,10,102,Chihuahua,,Dachshund,,K,2017,m,hellbraun
6362,144106,51-60,m,11,115,Französische Bulldogge,,,,K,2018,w,fawn
6363,144113,71-80,m,6,61,Mischling gross,,,,I,2011,w,schwarz/weiss
6364,144115,81-90,w,7,73,Coton de Tulear,,,,K,2009,w,weiss
6365,144118,31-40,w,11,111,Shih Tzu,,,,K,2005,w,tricolor
6366,144129,61-70,w,10,101,Labrador Retriever,,Pudel,,I,2005,m,braun
6367,144133,41-50,m,8,82,Weimaraner,,,,I,2016,m,grau
6368,144134,31-40,w,12,122,Zwergspitz,,Pomeranian,,K,2014,m,orange
6369,144136,31-40,m,3,34,Mischling gross,,,,I,2006,w,braun
6370,144137,51-60,m,10,101,Beagle,,,,K,2013,w,tricolor
6371,144138,31-40,w,11,111,Toypudel,,,,K,2009,m,weiss
6372,144139,31-40,w,5,51,Beagle,,,,K,2014,w,tricolor
6373,144146,41-50,w,9,92,Appenzeller Sennenhund,Mischling,,,I,2011,m,hellbraun/weiss
6374,144149,41-50,m,9,91,Pudel,,Mops,,K,2011,m,schwarz
6375,144150,41-50,w,2,21,Deutscher Schäfer,,,,I,2009,w,schwarz/braun
6376,144152,21-30,m,3,31,Französische Bulldogge,,,,K,2013,m,weiss/braun
6377,144154,21-30,w,4,44,Podenco,Mischling,,,I,2015,w,braun
6378,144156,51-60,w,7,71,Flat Coated Retriever,,,,I,2018,m,schwarz
6379,144157,41-50,w,12,122,Yorkshire Terrier,,,,K,2016,w,blue/tan
6380,144157,41-50,w,12,122,Yorkshire Terrier,,,,K,2014,m,blue/tan
6381,144173,31-40,w,2,21,Pinscher,,,,K,2018,w,braun
6382,144179,51-60,w,8,81,Rhodesian Ridgeback,,,,I,2018,w,red-wheaten
6383,144180,81-90,w,12,121,Zwergpudel,,,,K,2004,w,schwarz
6384,144181,21-30,m,5,52,Deutscher Kleinspitz,,,,K,2017,m,weiss
6385,144187,21-30,w,12,121,Französische Bulldogge,,,,K,2018,w,fawn
6386,144195,61-70,w,10,101,Bolonka Zwetna,,,,K,2018,m,zobel beige
6387,144198,51-60,w,7,72,Malteser,,,,K,2015,m,weiss
6388,144203,51-60,w,7,74,Cocker Spaniel,,,,K,2018,m,braun
6389,144209,61-70,w,2,24,English Cocker Spaniel,,,,K,2004,w,blauschimmel
6390,144220,21-30,w,11,119,Zwergdackel,,,,K,2017,w,rot
6391,144221,31-40,w,2,21,Mischling klein,,,,K,2017,m,weiss/rot
6392,144222,31-40,m,6,61,Labrador Retriever,,,,I,2018,w,braun
6393,144226,31-40,w,5,52,Havaneser,,,,K,2018,w,braun
6394,144227,31-40,m,2,24,Mischling klein,,,,K,2014,m,apricot
6395,144227,31-40,m,2,24,Pudel,,,,K,2008,m,weiss
6396,144229,21-30,m,11,111,Jack Russel Terrier,,,,K,2018,m,weiss/beige
6397,144230,51-60,m,8,83,Grosspudel,,,,I,2017,w,weiss
6398,144233,21-30,w,10,101,Labrador Retriever,,,,I,2018,w,schwarz/weiss
6399,144233,21-30,w,10,101,Chihuahua,,,,K,2013,m,weiss/braun
6400,144258,51-60,w,10,101,Havaneser,Mischling,,,K,2018,w,schwarz/braun/beige
6401,144263,31-40,w,4,44,Podenco,,,,I,2009,m,braun
6402,144267,51-60,w,2,21,Dachshund,,,,K,2006,m,braun/schwarz
6403,144271,41-50,m,6,61,Border Collie,,,,I,2018,m,schwarz/weiss
6404,144272,41-50,w,11,111,Zwergspitz,,Pomeranian,,K,2018,m,braun
6405,144273,41-50,m,12,122,Französische Bulldogge,,,,K,2018,w,braun
6406,144274,41-50,w,12,123,Mops,,,,K,2018,w,beige/schwarz
6407,144288,41-50,m,7,71,Mischling gross,,,,I,2018,w,weiss/braun
6408,144289,51-60,w,9,91,Pomeranian,,,,K,2018,m,grau
6409,144292,41-50,w,10,101,Jack Russel Terrier,,,,K,2018,m,weiss/braun
6410,144293,11-20,m,3,31,Chihuahua,,Pinscher,,K,2018,m,weiss/braun/schwarz
6411,144295,31-40,m,11,119,Sibirischer Husky,,,,I,2017,w,weiss/grau
6412,144296,51-60,m,7,72,Parson Jack Russell Terrier,,,,K,2018,m,weiss/schwarz
6413,144297,41-50,m,7,72,Welsh Springer Spaniel,,,,I,2016,w,braun/weiss
6414,144298,31-40,w,10,102,English Cocker Spaniel,,,,K,2018,w,braun/weiss
6415,144302,21-30,w,11,111,Labrador Retriever,,,,I,2018,m,beige
6416,144314,41-50,m,3,31,Gordon Setter,,,,I,2019,w,black/tan
6417,144319,41-50,w,9,91,Mischling klein,,,,K,2016,m,braun
6418,144321,31-40,m,12,122,Französische Bulldogge,,,,K,2018,m,schwarz
6419,144324,31-40,w,4,42,Mischling gross,,,,I,2010,w,beige
6420,144325,51-60,w,5,52,Labrador Retriever,,,,I,2013,m,braun
6421,144326,21-30,m,9,92,American Staffordshire Terrier,Mischling,,,II,2013,m,weiss gestromt
6422,144328,41-50,w,7,74,Jack Russel Terrier,,,,K,2018,m,weiss/schwarz
6423,144331,31-40,w,6,63,Cocker Spaniel,,,,K,2014,m,orange Schimmel
6424,144337,31-40,m,12,123,Sibirischer Husky,,,,I,2018,w,grau/weiss/schwarz
6425,144338,41-50,w,6,61,Shih Tzu,,,,K,2018,m,weiss/braun
6426,144339,31-40,w,11,111,Continental Bulldog,,,,I,2018,w,braun/weiss
6427,144356,21-30,m,11,115,Labrador Retriever,,,,I,2016,m,blondfarben
6428,144380,51-60,m,7,72,Mischling klein,,,,K,2014,w,weiss/braun
6429,144404,31-40,m,11,119,Chihuahua,,,,K,2018,w,lilac
6430,144407,21-30,w,11,115,Havaneser,,,,K,2018,m,schwarz/weiss
6431,144409,21-30,m,11,111,Mischling gross,,,,I,2011,m,schwarz
6432,144413,61-70,w,8,81,Chihuahua,,,,K,2018,m,grau
6433,144418,31-40,w,12,122,Border Collie,Mischling,,,I,2012,w,tricolor
6434,144423,21-30,m,9,92,Airedale Terrier,,,,I,2009,w,schwarz
6435,144441,41-50,m,7,73,Pudel,,,,K,2015,w,weiss
6436,144442,31-40,m,3,34,Mischling gross,,,,I,2017,m,schwarz/braun/weiss
6437,144443,41-50,m,11,111,Mischling klein,,,,K,2017,m,beige/weiss
6438,144444,21-30,w,9,92,Mischling gross,,,,I,2016,m,schwarz/braun
6439,144447,31-40,w,11,111,Berner Sennenhund,,,,I,2016,m,schwarz
6440,144497,31-40,w,7,74,Labrador Retriever,Mischling,,,I,2018,w,schwarz
6441,144500,31-40,w,9,92,Englische Bulldogge,,,,I,2015,m,braun/weiss
6442,144504,61-70,w,11,119,Malteser,,,,K,2015,w,weiss
6443,144504,61-70,w,11,119,Malteser,,Yorkshire Terrier,,K,2018,m,beige
6444,144507,31-40,m,2,21,American Cocker Spaniel,,,,K,2016,m,braun
6445,144516,31-40,w,7,74,Weimaraner,,,,I,2013,w,silbergrau
6446,144523,71-80,w,2,24,Barbet,,,,I,2018,m,schwarz
6447,144524,31-40,m,3,34,Mischling gross,,,,I,2015,m,beige
6448,144529,31-40,m,3,34,Zwergspitz,,,,K,2018,w,black/tan
6449,144531,31-40,w,10,101,Terrier,Mischling,,,K,2017,m,braun/weiss
6450,144533,31-40,m,5,52,Französische Bulldogge,,,,K,2018,m,brindle
6451,144565,41-50,w,5,51,Zwergpinscher,,Rehpinscher,,K,2014,w,schwarz/braun
6452,144566,21-30,w,7,73,Mischling klein,,,,K,2017,m,rot/braun
6453,144567,51-60,m,7,72,Whippet,,,,I,2018,w,weiss/schwarz
6454,144578,41-50,w,11,119,Mischling klein,,,,K,2018,w,apricot
6455,144580,21-30,m,7,71,Maremmano,,,,I,2018,w,weiss
6456,144583,41-50,m,10,101,Bedlington Terrier,,,,K,2018,m,blue
6457,144588,41-50,w,6,63,Labrador Retriever,,,,I,2016,w,braun
6458,144593,51-60,w,7,74,Labrador Retriever,,,,I,2018,m,rot/braun
6459,144604,31-40,w,4,41,Istrianer Bracke,,,,I,2018,w,weiss/braun
6460,144613,31-40,w,6,61,Rhodesian Ridgeback,,,,I,2012,m,red-wheaten
6461,144616,41-50,w,2,23,Cocker Spaniel,,,,K,2012,w,schwarz
6462,144618,41-50,w,12,121,Labrador Retriever,,,,I,2018,m,beige
6463,144619,31-40,w,11,115,Französische Bulldogge,,,,K,2018,m,schwarz/braun
6464,144628,31-40,m,11,111,Shiba Inu,,,,K,2019,m,rot
6465,144629,21-30,w,11,115,Mischling gross,,,,I,2017,w,schwarz/braun
6466,144630,31-40,m,1,14,Rottweiler,,,,I,2016,w,schwarz/braun
6467,144644,21-30,w,5,51,Airedale Terrier,,,,I,2018,m,schwarz/braun
6468,144651,41-50,m,12,122,Chihuahua,,,,K,2018,w,schwarz
6469,144652,61-70,w,11,119,Golden Retriever,,Pudel,,I,2018,w,apricot
6470,144661,51-60,w,10,101,Bolonka Zwetna,,,,K,2018,m,tricolor
6471,144665,11-20,w,11,111,Mischling klein,,,,K,2015,m,hellbraun
6472,144668,21-30,m,10,101,Boston Terrier,,,,K,2018,w,weiss gestromt
6473,144669,21-30,m,5,52,Rottweiler,,,,I,2018,m,schwarz/braun
6474,144670,31-40,w,3,34,Mischling klein,,,,K,2018,w,braun
6475,144686,41-50,w,3,34,Zwergdackel,,,,K,2018,w,schwarz/weiss
6476,144687,41-50,m,9,92,Pudel,,,,K,2017,m,schwarz
6477,144688,41-50,w,7,71,Labrador Retriever,Mischling,,,I,2015,w,beige
6478,144690,41-50,w,9,91,Mischling klein,,,,K,2018,w,schwarz
6479,144702,31-40,w,6,61,Mischling gross,,,,I,2017,w,braun/weiss
6480,144715,41-50,w,9,92,Irish Terrier,,,,I,2018,w,rot
6481,144716,21-30,w,7,73,Border Collie,,Pudel,,I,2018,m,schwarz/weiss
6482,144718,61-70,m,11,119,Labrador Retriever,Mischling,,,I,2013,m,schwarz
6483,144740,31-40,w,6,61,Parson Russell Terrier,,,,K,2018,m,tricolor
6484,144741,21-30,m,3,31,Mops,,,,K,2017,m,sandfarbig
6485,144746,41-50,m,4,41,Parson Russell Terrier,,,,K,2018,w,tricolor
6486,144767,31-40,m,2,21,Pekingese,,Shih Tzu,,K,2017,m,black/tan
6487,144777,21-30,w,6,61,Jack Russel Terrier,Mischling,,,K,2015,w,hellbraun
6488,144782,51-60,m,7,72,Golden Retriever,,,,I,2005,m,golden
6489,144793,21-30,w,12,122,Mischling klein,,,,K,2007,w,schwarz/braun
6490,144794,61-70,w,7,74,Papillon,,,,K,2006,m,tricolor
6491,144808,61-70,m,11,111,Mischling klein,,,,K,2017,w,schwarz/weiss
6492,144842,21-30,w,12,123,Dogo Argentino,,,,I,2018,w,weiss
6493,144853,31-40,w,11,111,Volpino Italiano,,,,K,2008,w,rotbraun
6494,144856,21-30,m,3,31,Zwergpinscher,,,,K,2016,m,rot
6495,144859,21-30,m,11,111,Mischling klein,,,,K,2018,m,beige
6496,144872,61-70,w,10,102,Boston Terrier,,,,K,2018,w,schwarz/weiss
6497,144873,51-60,m,11,111,Border Collie,,,,I,2015,w,schwarz/weiss
6498,144906,31-40,m,6,63,Weimaraner,,,,I,2019,m,silber
